image,expected,variant,model,preprocess,predicted,confidence,correct,detections,inference_ms
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.3869,True,"[{""label"": ""pet1"", ""confidence"": 0.38693755865097046, ""bbox"": [0, 109, 11, 144]}]",41.25
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,pp5,0.4418,False,"[{""label"": ""pp5"", ""confidence"": 0.44177868962287903, ""bbox"": [191, 114, 200, 125]}]",41.82
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.18
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],43.67
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.87
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.3735,False,"[{""label"": ""pp5"", ""confidence"": 0.3735412061214447, ""bbox"": [44, 128, 84, 182]}]",42.18
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.34
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],44.1
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],41.37
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],41.85
pet1/pet1_transparent_embossed/IMG_6809.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.79
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],48.01
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],42.42
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],45.55
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],46.49
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],46.61
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],43.42
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],41.43
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.76
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,yolov8,canny,tennis racket,0.3447,False,"[{""label"": ""tennis racket"", ""confidence"": 0.3446807861328125, ""bbox"": [0, 0, 30, 39]}]",43.9
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],41.42
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],42.23
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.63
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],44.72
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],42.67
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],42.05
pet1/pet1_transparent_embossed/IMG_6830 (1).jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.96
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,banana,0.3068,False,"[{""label"": ""banana"", ""confidence"": 0.3068365156650543, ""bbox"": [0, 0, 10, 49]}]",43.94
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.15
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],41.25
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],43.33
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],43.62
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],40.31
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],46.14
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.32
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],47.15
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],44.73
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.3723,False,"[{""label"": ""pp5"", ""confidence"": 0.3722531199455261, ""bbox"": [110, 145, 150, 188]}]",46.86
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],43.34
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.36
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],41.8
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],41.92
pet1/pet1_transparent_embossed/IMG_6830.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],39.98
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.19
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],42.28
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],40.44
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],42.38
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],42.78
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.3753,True,"[{""label"": ""pet1"", ""confidence"": 0.37528276443481445, ""bbox"": [85, 113, 101, 131]}]",43.27
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],42.06
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.88
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,yolov8,canny,clock,0.2739,False,"[{""label"": ""clock"", ""confidence"": 0.27393627166748047, ""bbox"": [39, 16, 184, 184]}]",44.44
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.68
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],43.05
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.32
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],44.35
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],46.87
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.5921,False,"[{""label"": ""pp5"", ""confidence"": 0.5920963287353516, ""bbox"": [140, 156, 172, 204]}]",44.18
pet1/pet1_transparent_embossed/IMG_6842.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],45.67
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,truck,0.3161,False,"[{""label"": ""truck"", ""confidence"": 0.3160709738731384, ""bbox"": [3, 4, 195, 216]}]",49.24
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],43.67
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],41.64
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],43.08
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],45.03
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],40.84
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,pp5,0.2513,False,"[{""label"": ""pp5"", ""confidence"": 0.2512710690498352, ""bbox"": [131, 93, 140, 102]}]",41.98
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],43.51
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],42.32
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],43.9
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],43.75
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],42.8
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],44.2
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],42.7
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.3451,False,"[{""label"": ""pp5"", ""confidence"": 0.34512174129486084, ""bbox"": [71, 89, 97, 110]}]",63.07
pet1/pet1_transparent_embossed/IMG_6845.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],66.11
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.92
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,pet1,0.6014,True,"[{""label"": ""pet1"", ""confidence"": 0.6014069318771362, ""bbox"": [138, 170, 157, 209]}, {""label"": ""pet1"", ""confidence"": 0.5579689145088196, ""bbox"": [109, 116, 135, 145]}]",45.53
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],45.0
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],44.89
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],48.99
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.7633,True,"[{""label"": ""pet1"", ""confidence"": 0.7633051872253418, ""bbox"": [136, 171, 157, 209]}, {""label"": ""pet1"", ""confidence"": 0.6242612600326538, ""bbox"": [55, 160, 75, 185]}]",46.55
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],46.32
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],44.01
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],45.8
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.78
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],41.2
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.0
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],44.49
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.3818,True,"[{""label"": ""pet1"", ""confidence"": 0.3818095326423645, ""bbox"": [63, 167, 98, 200]}, {""label"": ""pet1"", ""confidence"": 0.363057404756546, ""bbox"": [192, 62, 224, 107]}, {""label"": ""pet1"", ""confidence"": 0.27464646100997925, ""bbox"": [0, 179, 23, 224]}]",43.24
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],40.52
pet1/pet1_transparent_embossed/IMG_7209.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],40.73
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],43.65
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],42.65
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],40.8
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.24
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],44.21
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],41.83
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],41.41
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],43.45
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],47.2
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,pet1,0.5077,True,"[{""label"": ""pet1"", ""confidence"": 0.5076548457145691, ""bbox"": [61, 18, 94, 65]}, {""label"": ""pet1"", ""confidence"": 0.45720380544662476, ""bbox"": [34, 76, 74, 131]}]",46.07
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.396,False,"[{""label"": ""pp5"", ""confidence"": 0.3959910273551941, ""bbox"": [63, 144, 133, 214]}]",45.38
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],45.53
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.59
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,pet1,0.511,True,"[{""label"": ""pet1"", ""confidence"": 0.5109899044036865, ""bbox"": [163, 211, 189, 223]}]",41.7
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],41.26
pet1/pet1_transparent_embossed/IMG_7210.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],41.64
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],44.34
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.36
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],42.61
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.72
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],43.3
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],44.1
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],42.21
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.59
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],44.21
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],40.78
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,none,0.0,False,[],42.43
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],41.99
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.93
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],42.66
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],46.84
pet1/pet1_transparent_embossed/IMG_7217.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.23
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],46.92
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],44.47
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,pp5,0.4742,False,"[{""label"": ""pp5"", ""confidence"": 0.47417762875556946, ""bbox"": [70, 58, 91, 78]}]",41.96
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],42.76
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],44.49
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.5212,True,"[{""label"": ""pet1"", ""confidence"": 0.5211884379386902, ""bbox"": [97, 66, 133, 89]}, {""label"": ""pet1"", ""confidence"": 0.3478544056415558, ""bbox"": [76, 172, 93, 200]}]",44.1
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],41.95
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],42.8
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],43.85
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],42.4
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.3403,False,"[{""label"": ""pp5"", ""confidence"": 0.3402775824069977, ""bbox"": [62, 171, 94, 213]}]",43.01
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],42.58
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],45.64
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],41.83
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],41.53
pet1/pet1_transparent_embossed/IMG_7218.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.68
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],43.52
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],42.53
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,pp5,0.294,False,"[{""label"": ""pp5"", ""confidence"": 0.29395413398742676, ""bbox"": [152, 165, 173, 180]}]",42.35
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.99
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,none,0.0,False,[],48.2
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,none,0.0,False,[],44.31
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],46.91
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],50.51
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,yolov8,canny,bench,0.5263,False,"[{""label"": ""bench"", ""confidence"": 0.5262714624404907, ""bbox"": [0, 106, 209, 223]}]",43.4
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],40.28
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.5945,False,"[{""label"": ""pp5"", ""confidence"": 0.5945090055465698, ""bbox"": [37, 155, 78, 212]}, {""label"": ""pp5"", ""confidence"": 0.5673763155937195, ""bbox"": [37, 174, 74, 213]}, {""label"": ""pp5"", ""confidence"": 0.3835512399673462, ""bbox"": [35, 149, 91, 212]}]",42.42
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,none,0.0,False,[],42.2
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],43.89
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],41.74
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,none,0.0,False,[],42.86
pet1/pet1_transparent_embossed/IMG_7220.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],40.74
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,yolov8,baseline,none,0.0,False,[],43.91
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-v5,baseline,none,0.0,False,[],41.6
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric5-v1,baseline,none,0.0,False,[],42.74
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,baseline,none,0.0,False,[],41.65
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,yolov8,clahe,vase,0.2603,False,"[{""label"": ""vase"", ""confidence"": 0.26031115651130676, ""bbox"": [48, 25, 177, 139]}]",44.43
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe,pet1,0.5623,True,"[{""label"": ""pet1"", ""confidence"": 0.5622960329055786, ""bbox"": [122, 171, 145, 197]}]",42.0
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe,none,0.0,False,[],41.62
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe,none,0.0,False,[],41.23
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,yolov8,canny,none,0.0,False,[],42.41
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-v5,canny,none,0.0,False,[],41.5
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric5-v1,canny,pp5,0.6329,False,"[{""label"": ""pp5"", ""confidence"": 0.6329144239425659, ""bbox"": [179, 200, 224, 223]}, {""label"": ""pp5"", ""confidence"": 0.37993940711021423, ""bbox"": [163, 199, 224, 223]}]",48.03
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,canny,pp5,0.459,False,"[{""label"": ""pp5"", ""confidence"": 0.45902276039123535, ""bbox"": [199, 200, 223, 223]}]",47.44
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,yolov8,clahe_canny,none,0.0,False,[],47.19
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-v5,clahe_canny,none,0.0,False,[],45.59
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric5-v1,clahe_canny,pp5,0.6763,False,"[{""label"": ""pp5"", ""confidence"": 0.676303505897522, ""bbox"": [179, 200, 224, 223]}, {""label"": ""pp5"", ""confidence"": 0.5494908690452576, ""bbox"": [162, 199, 224, 223]}]",43.83
pet1/pet1_transparent_embossed/IMG_7222.jpg,pet1,pet1_transparent_embossed,ric1-ric5-v6,clahe_canny,none,0.0,False,[],42.54
